review_id,unternehmen,source,typ,datum,titel,gesamt_score,empfehlung,position,bereich,ort,sprache,arbeitsatmosphaere,work_life_balance,gehalt,karriere,vorgesetzte,gleichberechtigung,image,umwelt_sozial,kollegen,umgang_aeltere,arbeitsbedingungen,kommunikation,interessante_aufgaben,text_positiv,text_negativ,text_verbesserung,text_freitext,missing_ratings,has_freetext,is_duplicate,sentiment,kategorien,keywords,summary
nordzucker_glassdoor_16,Nordzucker,glassdoor,Mitarbeiter,2025-10-22,"Stabil, aber nicht besonders innovativ",3.4,Empfohlen,Mitarbeiter Einkauf,Procurement,Braunschweig,de,3.0,4.0,4.0,3.0,3.0,4.0,,,,,,,,"Sicherheit, gute Sozialleistungen und planbare Aufgaben.",Innovation und Digitalisierung kommen nur langsam voran.,Mehr Tempo bei digitalen Prozessen und Datenqualität.,,7,True,False,neutral,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Innovation"", ""Digitalisierung"", ""Tempo"", ""Datenqualität"", ""Sozialleistungen""]","Das Unternehmen bietet eine stabile Arbeitsatmosphäre und gute Sozialleistungen, aber die Innovation und Digitalisierung kommen nur langsam voran."
nordzucker_glassdoor_17,Nordzucker,glassdoor,Mitarbeiter,2025-10-09,Modern und vorbildlich ist noch Luft nach oben,2.6,Nicht empfohlen,Maschinenführer,Production,Hohenhameln,de,2.0,2.0,3.0,2.0,2.0,3.0,,,,,,,,Arbeitsplatz ist sicher und das Team hält zusammen.,"Arbeitsbedingungen, Kommunikation und Führungsverhalten wirken teilweise altmodisch.",Mehr Investitionen in Arbeitsumfeld und Führungskräfteentwicklung.,,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""Luft nach oben"", ""Arbeitsplatzsicherheit"", ""Teamarbeit"", ""Arbeitsbedingungen"", ""Führungsverhalten""]","Der Arbeitsplatz ist sicher und das Team hält zusammen, aber es gibt Raum für Verbesserung in der Arbeitsatmosphäre und Führungskräfteentwicklung."
nordzucker_glassdoor_18,Nordzucker,glassdoor,Mitarbeiter,2025-09-27,Guter Mix aus Konzern und Bodenständigkeit,4.6,Empfohlen,HR Specialist,Human Resources,Braunschweig,de,5.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,"Professionelles Umfeld, trotzdem nahbar und kollegial.",Manche Abstimmungen sind durch viele Beteiligte recht lang.,Entscheidungswege verkürzen und klare Eskalationspunkte definieren.,,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Kommunikation""]","[""Konzern"", ""Bodenständigkeit"", ""Nahbarkeit"", ""Kollegialität"", ""Abstimmungen""]","Die Mitarbeiter bewerten das Umfeld als professionell und kollektiv, aber erwarten eine bessere Kommunikation und kürzere Entscheidungswege."
nordzucker_glassdoor_19,Nordzucker,glassdoor,Mitarbeiter,2025-09-11,"Gutes Gehalt, Kommunikation ausbaufähig",3.9,Empfohlen,Mitarbeiter Qualität,Quality Assurance,Nordstemmen,de,4.0,4.0,5.0,3.0,3.0,4.0,,,,,,,,"Gehalt, Sicherheit und Kollegialität sind überzeugend.",Informationen kommen manchmal spät oder über Umwege.,Regelmäßige kurze Updates pro Standort einführen.,,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Kommunikation"", ""Bezahlung"", ""Fuehrung & Vorgesetzte""]","[""Gehalt"", ""Sicherheit"", ""Kollegialität"", ""Updates""]","Die Mitarbeiter loben das Gehalt und die Kommunikation, aber kritizieren den Informationsfluss."
nordzucker_glassdoor_20,Nordzucker,glassdoor,Mitarbeiter,2025-08-29,Sehr zufrieden im Team,5.0,Empfohlen,Mitarbeiter Vertrieb,Sales,Braunschweig,de,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,"Tolles Team, faire Führung und sehr angenehme Arbeitsatmosphäre.","Keine größeren negativen Punkte, nur gelegentlich hohe Auslastung.",Erfolgreiche Teamkultur weiter pflegen.,,7,True,False,positiv,"[""Arbeitsatmosphäre"", ""Führung & Vorgesetzte"", ""Team""]","[""zufrieden"", ""Team"", ""faire Führung"", ""angenehme Arbeitsatmosphäre"", ""Teamkultur""]",Der Mitarbeiter ist sehr zufrieden mit seinem Team und der Arbeitsatmosphäre.
nordzucker_glassdoor_21,Nordzucker,glassdoor,Mitarbeiter,2025-08-13,Da geht mehr,3.2,Nicht empfohlen,Instandhalter,Maintenance,Schladen,de,3.0,3.0,4.0,3.0,2.0,4.0,,,,,,,,Technisch interessante Aufgaben und ein gutes Kollegenteam.,Führung wirkt nicht immer nah genug an den operativen Problemen.,Mehr Präsenz der Führung im Shopfloor und klarere Rückmeldungen.,,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Fuehrung & Vorgesetzte""]","[""gutes Kollegenteam"", ""Präsenz der Führung"", ""klarere Rückmeldungen""]","Mitarbeiter lobt die Arbeitsatmosphäre und das Team, kritisiert jedoch die Führungsart und die Kommunikation."
nordzucker_glassdoor_22,Nordzucker,glassdoor,Mitarbeiter,2025-07-31,Sehr attraktive Sozialleistungen,4.1,Empfohlen,Sachbearbeiter Finanzen,Finance,Braunschweig,de,4.0,4.0,5.0,3.0,4.0,4.0,,,,,,,,"Sozialleistungen, Sicherheit und Kollegialität sind stark.",Weiterentwicklung ist nicht immer aktiv gesteuert.,Regelmäßige Karrieregespräche verbindlich machen.,,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Sozialleistungen"", ""Sicherheit"", ""Kollegialität"", ""Weiterentwicklung"", ""Karrieregespräche""]",Das Unternehmen bietet attraktive Sozialleistungen und eine gute Arbeitsatmosphäre. Es gibt jedoch Raum für Verbesserung in der Weiterentwicklung und bei den Karrieregesprächen.
nordzucker_glassdoor_23,Nordzucker,glassdoor,Mitarbeiter,2025-07-18,"Zu viel Politik, zu wenig Umsetzung",2.4,Nicht empfohlen,Spezialist,Administration,Braunschweig,de,2.0,3.0,3.0,2.0,1.0,3.0,,,,,,,,Einige Kollegen sind sehr kompetent und hilfsbereit.,"Viele Grabenkämpfe, unklare Prioritäten und langsame Umsetzung.",Verantwortlichkeiten schärfen und Konflikte offener lösen.,,7,True,False,negativ,"[""Arbeitsatmosphaere"", ""Fuehrung & Vorgesetzte"", ""Arbeit und Team""]","[""Politik"", ""Umsetzung"", ""Kompetenz"", ""Hilfsbereitschaft"", ""Verantwortlichkeiten""]","Die Mitarbeiterbewertung zeigt eine negativen Sentiment, insbesondere im Bereich Führung und Arbeitsatmosphäre. Es wird empfohlen, Verantwortlichkeiten zu schärfen und Konflikte offener zu lösen."
nordzucker_glassdoor_24,Nordzucker,glassdoor,Mitarbeiter,2025-07-01,Gute Work-Life-Balance im Bürobereich,4.4,Empfohlen,Marketing Specialist,Marketing,Braunschweig,de,4.0,5.0,4.0,4.0,4.0,4.0,,,,,,,,"Flexible Arbeitszeiten, gutes Miteinander und interessante Projekte.",Manche Prozesse sind stark formalisiert.,"Bürokratie reduzieren, ohne Qualität zu verlieren.",,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""Flexible Arbeitszeiten"", ""gutes Miteinander"", ""interessante Projekte"", ""Bürokratie reduzieren""]","Das Unternehmen bietet eine gute Work-Life-Balance und flexible Arbeitszeiten an, ist aber noch daran arbeiten, Bürokratie zu reduzieren."
nordzucker_glassdoor_25,Nordzucker,glassdoor,Mitarbeiter,2025-06-16,Sicherer Arbeitgeber mit kleinen Mängeln,3.7,Empfohlen,Logistikmitarbeiter,Logistics,Hohenhameln,de,4.0,4.0,4.0,3.0,3.0,4.0,,,,,,,,Sicherer Arbeitsplatz und viele erfahrene Ansprechpartner.,Schnittstellen und Schichtübergaben könnten sauberer laufen.,Standardisierte Übergaben und bessere digitale Checklisten einführen.,,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""sicherer Arbeitgeber"", ""erfahrene Ansprechpartner"", ""digitale Checklisten"", ""Standardisierte Übergaben"", ""Schnittstellen und Schichtübergaben""]","Der Arbeitgeber wird als sicher beschrieben, hat aber einige kleine Mängel im Bereich der Kommunikation und der Schichtübergabe."
nordzucker_glassdoor_26,Nordzucker,glassdoor,Mitarbeiter,2025-06-02,Ausbeutegefühl in stressigen Phasen,1.8,Nicht empfohlen,Zeitarbeiter Produktion,Production,Schladen,de,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,Einige Kollegen waren menschlich sehr korrekt.,"Hohe Belastung, wenig Wertschätzung und geringe Perspektive.",Zeitarbeitnehmer stärker integrieren und fairer behandeln.,,7,True,False,negativ,"[""Arbeitsatmosphaere"", ""Fuehrung & Vorgesetzte"", ""Arbeitsbedingungen""]","[""Ausbeutegefühl"", ""Hohe Belastung"", ""Wertschätzung"", ""Perspektive"", ""Integrieren""]","Mitarbeiter empfindet hohe Belastung und geringe Wertschätzung, fordert bessere Arbeitsbedingungen und integrierte Zeitarbeiter."
nordzucker_glassdoor_27,Nordzucker,glassdoor,Mitarbeiter,2025-05-20,Gute Lernkurve im technischen Bereich,4.5,Empfohlen,Technischer Mitarbeiter,Engineering,Nordstemmen,de,4.0,4.0,5.0,4.0,4.0,4.0,,,,,,,,"Man lernt viel über Anlagen, Produktion und technische Zusammenhänge.",Dokumentation und Wissenstransfer sind teils personenabhängig.,Technisches Wissen systematischer sichern.,,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte""]","[""Lernkurve"", ""Technisches Wissen"", ""Dokumentation"", ""Wissenstransfer"", ""Sichere Speicherung""]","Die Bewertung hebt die positive Lernkurve und das technische Wissen hervor, während sie auch einige Einschränkungen bei der Dokumentation und dem Wissenstransfer erwähnt."
nordzucker_glassdoor_28,Nordzucker,glassdoor,Mitarbeiter,2025-05-04,Respekt und Wertschätzung im direkten Team,4.7,Empfohlen,Controller,Finance,Braunschweig,de,5.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,"Direktes Team sehr wertschätzend, gute Stimmung und transparente Abstimmung.",Unternehmensweite Kommunikation könnte konsistenter sein.,Best Practices aus guten Teams stärker teilen.,,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Kommunikation"", ""Fuehrung & Vorgesetzte""]","[""Respekt"", ""Wertschätzung"", ""Transparenz"", ""Best Practices"", ""Gute Stimmung""]","Das Team ist sehr wertschätzend und transparent, aber die Unternehmensweite Kommunikation könnte verbessert werden."
nordzucker_glassdoor_29,Nordzucker,glassdoor,Mitarbeiter,2025-04-18,"Solides Unternehmen, aber Karriere langsam",3.6,Empfohlen,Mitarbeiter Einkauf,Procurement,Braunschweig,de,4.0,4.0,4.0,2.0,3.0,4.0,,,,,,,,Solider Arbeitgeber mit fairen Benefits und angenehmer Arbeitsatmosphäre.,Karriere- und Entwicklungsschritte brauchen viel Geduld.,Transparente Entwicklungspfade und interne Stellenmärkte ausbauen.,,7,True,False,positiv,"[""Arbeitsatmosphäre"", ""Fuehrung & Vorgesetzte"", ""Bewerbungsprozess""]","[""faire Benefits"", ""angenehme Arbeitsatmosphäre"", ""Karriere- und Entwicklungschritte"", ""transparente Entwicklungspfade"", ""interne Stellenmärkte""]","Ein solides Unternehmen mit fairen Benefits und angenehmer Arbeitsatmosphäre, aber langsam wachsende Karrierechancen."
nordzucker_glassdoor_30,Nordzucker,glassdoor,Mitarbeiter,2025-04-03,Sehr guter Arbeitgeber mit regionaler Stärke,4.8,Empfohlen,Produktionsplaner,Production Planning,Braunschweig,de,5.0,5.0,5.0,4.0,5.0,5.0,,,,,,,,"Stabil, fair, kollegial und mit interessanten Aufgaben im Produktionsumfeld.",Einige digitale Prozesse könnten benutzerfreundlicher sein.,Digitalisierung näher an den Bedürfnissen der Anwender ausrichten.,,7,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""kollegial"", ""interessante Aufgaben"", ""digitale Prozesse"", ""Digitalisierung"", ""Bedürfnisse der Anwender""]","Das Unternehmen wird als guter Arbeitgeber mit regionaler Stärke bewertet, bietet eine stabile und faire Arbeitsatmosphäre und interessante Aufgaben im Produktionsumfeld."
nordzucker_indeed_1,Nordzucker,indeed,Mitarbeiter,2026-05-24,Good employer with stable environment,4.0,Keine Angabe,Process Operator,Unbekannt,Braunschweig,en,4.0,4.0,3.5,4.0,3.5,,,,,,,,,"Stable job, supportive colleagues, predictable processes",Communication between departments could be faster,,"Overall a reliable employer with a strong production culture. The work environment is stable, but internal communication could be improved.",8,True,False,positiv,"[""Arbeitsatmosphaere"", ""Fuehrung & Vorgesetzte"", ""Bewerbungsprozess""]","[""stabile Umgebung"", ""unterstützende Kollegen"", ""vorhersehbare Prozesse"", ""Kommunikation zwischen Abteilungen"", ""reliable Employer""]","Das Unternehmen bietet eine stabile Arbeitsatmosphäre und unterstützende Kollegen, ist aber bei der Kommunikation zwischen Abteilungen etwas zurückzuhalten."
nordzucker_indeed_2,Nordzucker,indeed,Mitarbeiter,2026-05-18,Strong team culture,4.0,Keine Angabe,Maintenance Technician,Unbekannt,Uelzen,en,4.5,3.5,3.5,4.5,3.5,,,,,,,,,"Helpful team, good technical learning, secure workplace",Career paths are not always transparent,,"The team is supportive and experienced. Advancement opportunities exist, but they should be communicated more clearly.",8,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Fuehrung & Vorgesetzte""]","[""Team-Kultur"", ""Unterstützung"", ""Karrierechancen""]",Die Mitarbeiter loben die positive Arbeitsatmosphäre und die Unterstützung durch das Team. Es gibt jedoch Bedenken bezüglich der Transparenz von Karrierechancen.
nordzucker_indeed_3,Nordzucker,indeed,Mitarbeiter,2026-05-10,"Solid company, some slow processes",3.5,Keine Angabe,Supply Chain Coordinator,Unbekannt,Braunschweig,en,3.5,4.0,3.5,3.5,3.0,,,,,,,,,Good work-life balance and friendly colleagues,Decision-making can be slow and hierarchical,,The company offers a balanced workload and a respectful atmosphere. Some processes feel bureaucratic and could be more agile.,8,True,False,neutral,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""bureaucratische Prozesse"", ""agile Prozesse"", ""Work-Life-Balance"", ""Respektvolle Atmosphäre"", ""Langsamkeit im Entscheidungsprozess""]","Das Unternehmen bietet eine ausgewogene Arbeitsbelastung und eine respektvolle Atmosphäre, aber manche Prozesse fühlen sich burokratisch an und könnten agiler gestaltet werden."
nordzucker_indeed_4,Nordzucker,indeed,Mitarbeiter,2026-04-29,Reliable employer with room for development,3.5,Keine Angabe,Production Planner,Unbekannt,Nordstemmen,en,3.5,3.5,3.5,4.0,3.0,,,,,,,,,"Job security, structured processes, experienced colleagues",More modern tools and clearer development plans needed,,A stable employer with solid structures. Digital tools and personal development options could be improved in some areas.,8,True,False,positiv,"[""Arbeitsatmosphaere"", ""Fuehrung & Vorgesetzte"", ""Karriere & Weiterbildung""]","[""Job-Sicherheit"", ""Strukturierte Prozesse"", ""Erfahrene Kollegen"", ""Digitale Werkzeuge"", ""Persönliche Entwicklung""]","Das Unternehmen bietet eine stabile Arbeitsumgebung mit soliden Strukturen, ist jedoch an der Weiterentwicklung von digitalen Werkzeugen und persönlicher Entwicklung noch etwas fehlt."
nordzucker_indeed_5,Nordzucker,indeed,Mitarbeiter,2026-04-20,Good benefits but mixed leadership,3.0,Keine Angabe,Administrative Specialist,Unbekannt,Braunschweig,en,3.0,4.0,4.0,3.5,2.5,,,,,,,,,"Benefits are fair, working hours are manageable",Leadership quality depends strongly on department,,"The overall package is fair, but leadership experience varies. Better feedback culture would improve the workplace significantly.",8,True,False,neutral,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Vorteile"", ""Fuehrungserfahrung"", ""Kultur des Feedbacks"", ""Arbeitsbedingungen"", ""Leitungskraft""]","Die Mitarbeiterbewertung ist gemischt, die Vorteile sind fair, aber die Fuehrungserfahrung variiert stark je nach Abteilung."
nordzucker_indeed_6,Nordzucker,indeed,Mitarbeiter,2026-04-08,Positive production environment,4.0,Keine Angabe,Shift Supervisor,Unbekannt,Klein Wanzleben,en,4.0,3.5,3.5,4.0,4.0,,,,,,,,,"Good team spirit, clear responsibilities, stable employment",Shift work can be demanding during peak periods,,The production environment is structured and colleagues work well together. During campaign periods the workload can become intense.,8,True,False,positiv,"[""Arbeitsatmosphaere"", ""Fuehrung & Vorgesetzte""]","[""produktive Atmosphäre"", ""Gute Teamgeister"", ""klare Aufgabenverteilung"", ""sichere Beschäftigung"", ""Bewertung der Arbeitsatmosphäre""]","Die Mitarbeiter loben die positive Arbeitsatmosphäre und das gute Teamgefühl, aber erwähnen auch Herausforderungen bei intensiven Arbeitsphasen."
nordzucker_indeed_7,Nordzucker,indeed,Mitarbeiter,2026-03-30,Decent workplace with traditional structures,3.5,Keine Angabe,Quality Specialist,Unbekannt,Clauen,en,3.5,3.5,3.0,3.5,3.0,,,,,,,,,Colleagues are professional and quality standards are clear,Some systems and processes feel outdated,,A decent workplace with reliable standards. The company could benefit from more digitalization and faster process improvements.,8,True,False,neutral,"[""Arbeitsatmosphaere"", ""Fuehrung & Vorgesetzte"", ""Arbeitsbedingungen""]","[""traditionelle Strukturen"", ""digitaleisierung"", ""Prozessverbesserung""]","Das Unternehmen bietet eine stabile Arbeitsatmosphäre mit klaren Standards, aber könnte von digitaler Umsetzung und schnellerer Prozessverbesserung profitieren."
nordzucker_indeed_8,Nordzucker,indeed,Mitarbeiter,2026-03-18,"Great colleagues, limited advancement",3.0,Keine Angabe,Logistics Employee,Unbekannt,Uelzen,en,4.0,3.5,3.0,3.0,3.0,,,,,,,,,Friendly people and a cooperative daily working atmosphere,Promotion opportunities are limited in operational roles,,"The working atmosphere is positive, especially within the local team. Career advancement feels limited unless roles become available.",8,True,False,neutral,"[""Arbeitsatmosphaere"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte""]","[""kollegial"", ""Bewegungsmöglichkeiten"", ""positive Atmosphäre"", ""Bewertung"", ""Grenzen""]","Die Mitarbeiter loben die positive Arbeitsatmosphäre und die freundlichen Kollegen, aber bemühen sich um eine begrenzte Karriere- und Bewegungsmöglichkeit."
nordzucker_indeed_9,Nordzucker,indeed,Mitarbeiter,2026-03-04,Secure job with improvement potential,3.5,Keine Angabe,Warehouse Coordinator,Unbekannt,Braunschweig,en,3.5,3.5,3.0,4.0,3.0,,,,,,,,,Secure employment and clear operational routines,Pay could be more competitive and communication clearer,,The role offers stability and routine. Compensation and cross-functional communication could be stronger.,8,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation""]","[""Stabilitaet"", ""Routine"", ""Bessere Kommunikation"", ""Bessere Bezahlung""]","Das Unternehmen bietet eine stabile Arbeitsumgebung mit Verbesserungspotenzial, aber die Bezahlung und Kommunikation könnten verbessert werden."
nordzucker_indeed_10,Nordzucker,indeed,Mitarbeiter,2026-02-21,Very good team and fair conditions,4.5,Keine Angabe,HR Specialist,Unbekannt,Braunschweig,en,4.5,4.5,4.0,4.0,4.0,,,,,,,,,"Positive culture, flexible work, respectful cooperation",Processes sometimes take longer than necessary,,The company offers a respectful environment and fair conditions. Some administrative processes could be simplified.,8,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation""]","[""Team"", ""Fairness"", ""Flexibilität"", ""Respektvolle Zusammenarbeit"", ""Simplifizierung von Prozessen""]",Die Mitarbeiter loben die positive Arbeitsatmosphäre und die faire Bedingungen. Einige Prozesse könnten jedoch verbessert werden.
vwfs_kununu_1,VW FS,kununu,Mitarbeiter,2026-05-01,"Starker Arbeitgeber mit viel Sicherheit, aber langen Wegen",4.2,Empfohlen,Angestellte/r oder Arbeiter/in,Finanzen / Controlling,Braunschweig,de,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,"Sichere Perspektive, attraktive Sozialleistungen und ein sehr hilfsbereites Team.",Entscheidungen benötigen durch viele Abstimmungsschleifen oft unnötig lange.,Verantwortung klarer verteilen und Freigabeprozesse stärker vereinfachen.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Sicherheit"", ""Sozialleistungen"", ""Hilfsbereites Team"", ""Freigabeprozesse"", ""Verantwortungsvolle Verteilung""]","Das Unternehmen bietet eine sichere Perspektive und attraktive Sozialleistungen, ist aber bei der Entscheidungsfindung manchmal langsamer als gewünscht."
